Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Aerobic TE,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Elev Gain,Elev Loss,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Avg Run Cadence.1,Training Stress ScoreÂ®,Grit,Flow,Climb Time,Bottom Time,Min Temp,Surface Interval,Decompression,Best Lap Time,Number of Laps,Max Temp,Avg Resp,Min Resp,Max Resp
Running,2016-01-19 18:38:02,False,San Diego Running,1.61,200,00:12:03,--,--,--,167,180,07:30:00,03:55:00,232,277,1.28,0,0,--,0,0,0,12:03:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2016-01-16 07:23:51,False,San Diego Running,10.23,1265,01:31:25,--,--,--,166,177,08:56:00,06:37:00,84,84,1.09,0,0,--,0,0,0,01:31:25,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2016-01-15 07:37:35,False,Santee Running,5.08,505,00:47:09,154,202,--,166,176,09:17:00,07:03:00,244,245,1.04,0,0,--,0,0,0,1900-01-01 23:09:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2016-01-14 07:25:35,False,Santee Running,10.18,1232,01:23:56,190,210,--,166,191,08:15:00,06:07:00,388,377,1.17,0,0,--,0,0,0,01:23:56,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2016-01-11 07:35:24,False,Santee Running,6.18,578,00:52:56,153,170,--,164,174,08:34:00,06:59:00,364,366,1.14,0,0,--,0,0,0,1900-01-02 04:56:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2016-01-09 07:20:59,False,San Diego Running,12.02,1285,01:41:44,154,209,--,165,245,08:28:00,06:26:00,79,83,1.15,0,0,--,0,0,0,01:41:44,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2016-01-08 07:49:34,False,Santee Running,6.14,619,00:51:34,158,175,--,167,177,08:24:00,05:20:00,122,138,1.15,0,0,--,0,0,0,1900-01-02 03:34:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2016-01-07 08:08:25,False,Santee Running,4.04,387,00:35:56,146,169,--,165,176,08:54:00,07:32:00,68,86,1.09,0,0,--,0,0,0,1900-01-01 11:56:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2016-01-04 19:59:45,False,Santee Running,5.21,646,00:47:40,--,--,--,163,172,09:09:00,07:46:00,110,132,1.08,0,0,--,0,0,0,1900-01-01 23:40:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2016-01-03 08:31:26,False,Santee Running,10.04,1054,01:35:43,150,175,--,165,177,09:32:00,07:17:00,479,478,1.02,0,0,--,0,0,0,01:35:43,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2016-01-02 08:50:06,False,San Diego Running,8.7,800,01:13:13,139,206,--,166,179,08:25:00,06:22:00,616,596,1.15,0,0,--,0,0,0,01:13:13,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-12-27 16:54:42,False,Santee Running,5.01,621,00:46:15,--,--,--,164,170,09:14:00,07:25:00,387,364,1.06,0,0,--,0,0,0,1900-01-01 22:15:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-12-26 14:54:34,False,Santee Running,10.07,1031,01:33:45,153,174,--,165,174,09:19:00,07:32:00,673,643,1.05,0,0,--,0,0,0,01:33:45,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-12-25 12:20:26,False,Santee Running,8.11,812,01:16:28,149,195,--,166,172,09:26:00,07:40:00,348,356,1.03,0,0,--,0,0,0,01:16:28,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-12-24 15:37:19,False,Santee Running,8.11,802,01:10:21,157,181,--,165,185,08:41:00,05:32:00,303,299,1.12,0,0,--,0,0,0,01:10:21,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-12-22 07:41:44,False,Santee Running,10.04,1006,01:25:12,162,179,--,167,179,08:29:00,02:18:00,385,373,1.14,0,0,--,0,0,0,01:25:12,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-12-20 12:58:48,False,Santee Running,5.09,444,00:44:06,143,172,--,167,176,08:40:00,04:51:00,84,84,1.12,0,0,--,0,0,0,1900-01-01 20:06:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-12-19 07:14:28,False,San Diego Running,4.96,617,00:43:16,--,--,--,168,191,08:43:00,03:20:00,461,485,1.1,0,0,--,0,0,0,1900-01-01 19:16:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-12-17 07:48:39,False,Santee Running,5.34,560,00:44:06,165,182,--,169,183,08:15:00,05:57:00,307,296,1.15,0,0,--,0,0,0,1900-01-01 20:06:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-12-15 07:39:58,False,Santee Running,3.04,323,00:22:57,167,182,--,171,179,07:32:00,06:55:00,123,107,1.25,0,0,--,0,0,0,22:57:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-12-14 06:17:01,False,Santee Running,3.01,375,00:27:00,--,--,--,169,176,08:58:00,07:25:00,104,91,1.06,0,0,--,0,0,0,1900-01-01 03:00:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-12-13 08:35:01,False,Santee Running,6.02,631,00:53:49,151,186,--,167,181,08:56:00,02:58:00,245,256,1.08,0,0,--,0,0,0,1900-01-02 05:49:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-12-12 07:19:37,False,San Diego Running,12.11,1500,01:46:55,--,--,--,164,177,08:50:00,06:28:00,1020,1010,1.11,0,0,--,0,0,0,01:46:55,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-12-10 07:25:55,False,Santee Running,6.32,652,00:55:55,156,172,--,166,178,08:51:00,06:36:00,70,76,1.1,0,0,--,0,0,0,1900-01-02 07:55:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-12-06 06:53:00,False,Santee Running,2.03,244,00:22:03,159,171,--,162,172,10:53:00,07:59:00,41,50,0.91,0,0,--,0,0,0,22:03:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-12-05 07:18:06,False,San Diego Running,12.57,1563,01:46:04,--,--,--,167,179,08:26:00,06:41:00,166,165,1.14,0,0,--,0,0,0,01:46:04,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-11-30 08:00:20,False,Santee Running,2.76,342,00:24:12,--,--,--,166,178,08:45:00,07:33:00,89,88,1.11,0,0,--,0,0,0,1900-01-01 00:12:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-11-28 07:19:14,False,San Diego Running,7.88,720,01:13:41,144,177,--,166,185,09:21:00,06:51:00,91,104,1.04,0,0,--,0,0,0,01:13:41,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-11-27 15:13:45,False,La Jolla Running,0.36,33,00:03:41.600000,126,149,--,164,172,10:19:00,04:59:00,--,16,0.95,0,0,--,0,0,0,00:03:41.600000,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-11-27 15:01:18,False,La Jolla Running,0.81,88,00:08:03,148,168,--,166,176,09:53:00,08:17:00,10,37,0.98,0,0,--,0,0,0,00:08:03,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-11-26 07:35:41,False,San Diego Running,3.08,279,00:20:50,169,192,--,172,193,06:46:00,05:43:00,102,69,1.39,0,0,--,0,0,0,20:50:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-11-25 09:10:08,False,Santee Running,2.56,320,00:22:01,--,--,--,169,180,08:36:00,06:17:00,65,83,1.11,0,0,--,0,0,0,22:01:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-11-22 07:12:46,False,Santee Running,5.65,579,00:55:24,130,160,--,164,184,09:48:00,07:27:00,77,66,1.0,0,0,--,0,0,0,1900-01-02 07:24:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-11-21 07:21:53,False,Santee Running,8.92,1115,01:23:59,--,--,--,166,179,09:25:00,07:27:00,832,849,1.03,0,0,--,0,0,0,01:23:59,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-11-18 07:56:04,False,Santee Running,4.74,398,00:45:35,121,159,--,165,174,09:37:00,04:24:00,67,68,1.01,0,0,--,0,0,0,1900-01-01 21:35:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-11-17 07:28:17,False,Santee Running,0.25,32,00:02:38.900000,--,--,--,164,166,10:25:00,10:12:00,25,--,0.94,0,0,--,0,0,0,00:02:38.900000,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-11-15 16:33:52,False,Las Vegas Running,13.2,1566,01:42:04,166,180,--,168,183,07:44:00,03:40:00,118,190,1.24,0,0,--,0,0,0,01:42:04,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-11-11 06:51:44,False,Santee Running,1.61,198,00:15:03,--,--,--,170,181,09:22:00,07:01:00,32,36,1.01,0,0,--,0,0,0,15:03:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-11-10 18:27:53,False,San Diego Running,1.25,155,00:09:53.400000,--,--,--,172,202,07:54:00,05:10:00,181,229,1.18,0,0,--,0,0,0,00:09:53.400000,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-11-10 06:13:39,False,Santee Running,1.54,193,00:16:40,--,--,--,164,178,10:47:00,03:18:00,15,34,0.91,0,0,--,0,0,0,16:40:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-11-09 07:06:09,False,Santee Running,5.11,507,00:47:00,147,184,--,167,176,09:12:00,07:41:00,223,211,1.05,0,0,--,0,0,0,1900-01-01 23:00:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-11-08 10:07:15,False,Santee Running,6.07,637,00:52:02,136,177,--,168,183,08:34:00,06:38:00,77,77,1.11,0,0,--,0,0,0,1900-01-02 04:02:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-11-07 07:16:33,False,Encinitas Running,12.29,1112,01:39:26,137,204,--,168,233,08:05:00,06:03:00,348,355,1.18,0,0,--,0,0,0,01:39:26,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-11-04 21:02:50,False,Santee Running,8.0,784,01:12:27,148,169,--,165,172,09:03:00,06:15:00,310,310,1.08,0,0,--,0,0,0,01:12:27,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-11-02 06:03:42,False,Santee Running,11.02,1217,01:32:33,144,197,--,169,181,08:24:00,06:28:00,608,611,1.14,0,0,--,0,0,0,01:32:33,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-10-31 07:19:15,False,Coronado Running,12.28,1541,01:40:07,--,--,--,167,177,08:09:00,03:12:00,33,45,1.18,0,0,--,0,0,0,01:40:07,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-10-27 18:16:47,False,San Diego Running,3.12,293,00:22:43,156,178,--,168,189,07:17:00,05:25:00,485,523,1.31,0,0,--,0,0,0,22:43:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Cycling,2015-10-25 15:21:05,False,Santee Running,20.67,541,01:38:39,114,141,--,25,247,12.6,29.1,969,1334,13.32,0,0,--,0,0,0,01:38:39,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-10-24 07:20:15,False,San Diego Running,12.01,1248,01:42:42,159,183,--,168,248,08:33:00,06:40:00,149,149,1.12,0,0,--,0,0,0,01:42:42,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-10-23 08:19:25,False,Santee Running,1.56,109,00:13:46,102,127,--,169,177,08:50:00,07:32:00,13,35,1.08,0,0,--,0,0,0,13:46:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-10-22 07:47:27,False,Santee Running,4.99,573,00:39:34,144,186,--,170,177,07:56:00,06:59:00,103,90,1.2,0,0,--,0,0,0,1900-01-01 15:34:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-10-20 18:33:05,False,San Diego Running,0.71,87,00:04:58.100000,--,--,--,171,177,07:01:00,06:28:00,98,91,1.35,0,0,--,0,0,0,00:04:58.100000,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-10-18 07:35:40,False,Chattanooga Running,12.51,1354,01:32:38,130,172,--,170,189,07:24:00,04:12:00,608,598,1.28,0,0,--,0,0,0,01:32:38,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-10-17 06:42:16,False,San Diego Running,1.02,88,00:13:58,--,--,--,159,174,13:39:00,05:44:00,--,--,0.74,0,0,--,0,0,0,13:58:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-10-16 07:05:32,False,Santee Running,2.12,231,00:21:31,145,178,--,164,170,10:09:00,06:36:00,96,89,0.96,0,0,--,0,0,0,21:31:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-10-15 07:26:32,False,Santee Running,1.8,223,00:16:37,--,--,--,166,174,09:15:00,08:10:00,37,--,1.05,0,0,--,0,0,0,16:37:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-10-14 07:41:46,False,Santee Running,2.59,302,00:21:33,166,199,--,169,181,08:20:00,01:48:00,79,80,1.14,0,0,--,0,0,0,21:33:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-10-13 18:53:30,False,San Diego Running,2.18,216,00:20:22,142,164,--,165,172,09:21:00,06:34:00,279,279,1.04,0,0,--,0,0,0,20:22:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-10-13 07:06:39,False,Santee Running,2.61,263,00:22:28,152,172,--,168,176,08:36:00,07:21:00,72,74,1.11,0,0,--,0,0,0,22:28:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-10-12 22:24:58,False,Santee Running,2.13,218,00:20:51,138,159,--,162,169,09:46:00,07:03:00,43,58,1.01,0,0,--,0,0,0,20:51:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-10-11 07:40:25,False,Santee Running,11.06,1070,01:39:51,140,204,--,166,178,09:02:00,07:29:00,454,439,1.07,0,0,--,0,0,0,01:39:51,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-10-10 07:12:31,False,San Diego Running,9.26,923,01:29:05,138,201,--,162,178,09:37:00,07:11:00,808,808,1.03,0,0,--,0,0,0,01:29:05,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-10-09 07:56:30,False,Santee Running,5.4,621,00:47:36,157,193,--,168,178,08:49:00,02:25:00,93,89,1.09,0,0,--,0,0,0,1900-01-01 23:36:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-10-08 19:39:26,False,Santee Running,6.01,581,00:54:27,146,192,--,163,175,09:04:00,06:05:00,213,229,1.09,0,0,--,0,0,0,1900-01-02 06:27:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-10-07 07:47:49,False,Santee Running,4.06,441,00:36:58,139,170,--,164,176,09:06:00,05:01:00,156,175,1.08,0,0,--,0,0,0,1900-01-01 12:58:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-10-04 17:38:23,False,Santee Running,4.29,525,00:39:20,--,--,--,165,183,09:11:00,06:12:00,100,87,1.06,0,0,--,0,0,0,1900-01-01 15:20:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-10-04 08:53:08,False,Santee Running,5.06,467,00:44:34,131,173,--,166,174,08:48:00,07:35:00,109,111,1.1,0,0,--,0,0,0,1900-01-01 20:34:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-10-03 07:20:10,False,Coronado Running,6.34,558,00:56:16,146,171,--,166,174,08:53:00,07:25:00,397,446,1.09,0,0,--,0,0,0,1900-01-02 08:16:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-10-02 07:25:07,False,Santee Running,8.02,848,01:12:22,147,205,--,163,174,09:02:00,06:28:00,415,421,1.09,0,0,--,0,0,0,01:12:22,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-09-30 07:58:41,False,Santee Running,3.08,348,00:31:02,160,205,--,163,170,10:04:00,08:52:00,91,76,0.98,0,0,--,0,0,0,1900-01-01 07:02:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-09-29 18:23:13,False,San Diego Running,2.03,199,00:15:03,99,164,--,167,227,07:25:00,04:27:00,15,10,1.3,0,0,--,0,0,0,15:03:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-09-29 07:44:50,False,Santee Running,3.05,298,00:28:21,149,172,--,165,175,09:17:00,07:35:00,89,89,1.05,0,0,--,0,0,0,1900-01-01 04:21:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-09-28 06:58:59,False,Santee Running,5.02,524,00:46:42,141,181,--,164,170,09:18:00,02:55:00,75,67,1.05,0,0,--,0,0,0,1900-01-01 22:42:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-09-27 06:06:49,False,Santee Running,13.57,1219,02:05:47,149,169,--,163,180,09:16:00,06:28:00,591,611,1.06,0,0,--,0,0,0,02:05:47,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-09-26 07:16:47,False,San Diego Running,5.24,548,00:42:59,162,212,--,168,180,08:12:00,04:56:00,271,258,1.17,0,0,--,0,0,0,1900-01-01 18:59:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-09-25 06:08:32,False,Santee Running,4.07,505,00:35:50,--,--,--,166,174,08:48:00,07:03:00,232,230,1.1,0,0,--,0,0,0,1900-01-01 11:50:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-09-23 20:13:52,False,Santee Running,3.01,373,00:28:30,--,--,--,164,172,09:27:00,01:37:00,167,166,1.04,0,0,--,0,0,0,1900-01-01 04:30:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-09-22 06:41:42,False,Santee Running,5.03,625,00:50:27,--,--,--,164,170,10:02:00,08:57:00,100,85,0.98,0,0,--,0,0,0,1900-01-02 02:27:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-09-21 07:46:03,False,Santee Running,4.0,509,00:39:48,--,--,--,164,174,09:58:00,08:54:00,69,84,0.98,0,0,--,0,0,0,1900-01-01 15:48:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-09-19 07:06:17,False,Hyrum Running,26.34,2823,04:24:27,154,208,--,153,183,10:03:00,06:36:00,272,1352,1.05,0,0,--,0,0,0,04:24:27,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-09-18 20:17:44,False,Logan Running,1.33,170,00:15:47,--,--,--,157,170,11:52:00,04:35:00,15,15,0.86,0,0,--,0,0,0,15:47:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-09-15 19:46:49,False,Santee Running,1.09,142,00:11:03,--,--,--,162,167,10:08:00,07:32:00,32,50,0.98,0,0,--,0,0,0,11:03:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-09-14 20:47:37,False,Santee Running,1.83,236,00:17:34,--,--,--,164,170,09:37:00,08:00:00,36,51,1.02,0,0,--,0,0,0,17:34:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-09-13 17:07:53,False,Santee Running,4.02,531,00:37:27,--,--,--,165,176,09:19:00,07:03:00,--,--,1.04,0,0,--,0,0,0,1900-01-01 13:27:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-09-12 06:51:41,False,San Diego Running,10.11,973,01:36:20,141,171,--,164,177,09:32:00,08:21:00,617,617,1.03,0,0,--,0,0,0,01:36:20,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-09-11 06:20:05,False,Santee Running,6.2,693,00:55:33,153,178,--,166,184,08:58:00,06:09:00,93,95,1.08,0,0,--,0,0,0,1900-01-02 07:33:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-09-10 07:51:36,False,Santee Running,3.89,503,00:32:35,--,--,--,168,179,08:23:00,07:14:00,175,161,1.14,0,0,--,0,0,0,1900-01-01 08:35:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-09-08 19:12:50,False,San Diego Running,0.48,63,00:04:49.500000,--,--,--,167,170,10:04:00,05:55:00,--,54,0.96,0,0,--,0,0,0,00:04:49.500000,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-09-08 18:35:21,False,San Diego Running,0.59,76,00:05:55.500000,--,--,--,165,178,10:04:00,07:03:00,72,--,0.97,0,0,--,0,0,0,00:05:55.500000,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-09-07 20:47:40,False,Santee Running,6.03,787,00:49:00,--,--,--,167,178,08:08:00,06:48:00,86,75,1.18,0,0,--,0,0,0,1900-01-02 01:00:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-09-06 19:26:01,False,Santee Running,6.32,826,00:53:19,--,--,--,166,176,08:26:00,07:13:00,138,154,1.15,0,0,--,0,0,0,1900-01-02 05:19:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-09-05 06:16:22,False,San Diego Running,10.21,1320,01:35:33,--,--,--,165,175,09:22:00,07:55:00,130,126,1.04,0,0,--,0,0,0,01:35:33,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-09-04 06:58:19,False,Santee Running,10.25,1331,01:35:01,--,--,--,165,178,09:16:00,01:10:00,523,502,1.05,0,0,--,0,0,0,01:35:01,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-09-02 07:23:30,False,Santee Running,3.24,416,00:31:05,--,--,--,166,176,09:36:00,08:17:00,57,35,1.01,0,0,--,0,0,0,1900-01-01 07:05:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-09-01 18:13:42,False,San Diego Running,3.18,403,00:30:02,111,123,--,165,196,09:26:00,05:06:00,242,190,1.03,0,0,--,0,0,0,1900-01-01 06:02:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-09-01 07:06:43,False,Santee Running,8.04,1005,01:08:20,98,113,--,166,185,08:30:00,05:57:00,355,345,1.14,0,0,--,0,0,0,01:08:20,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-08-30 07:09:11,False,Santee Running,12.06,1572,01:57:55,--,--,--,165,180,09:47:00,06:45:00,382,371,1.0,0,0,--,0,0,0,01:57:55,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-08-29 06:46:51,False,San Diego Running,11.04,1418,01:41:12,--,--,--,166,174,09:10:00,05:27:00,400,402,1.06,0,0,--,0,0,0,01:41:12,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-08-28 07:40:04,False,Santee Running,5.08,502,00:47:29,139,171,--,168,178,09:21:00,08:07:00,277,298,1.03,0,0,--,0,0,0,1900-01-01 23:29:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-08-27 08:00:33,False,Santee Running,4.12,428,00:34:33,141,177,--,168,180,08:24:00,07:16:00,187,196,1.14,0,0,--,0,0,0,1900-01-01 10:33:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-08-25 18:15:03,False,San Diego Running,4.57,480,00:44:07,139,175,--,164,200,09:39:00,05:20:00,1007,1016,1.02,0,0,--,0,0,0,1900-01-01 20:07:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-08-25 07:15:39,False,Santee Running,3.31,379,00:30:42,149,172,--,168,177,09:17:00,08:38:00,54,56,1.04,0,0,--,0,0,0,1900-01-01 06:42:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-08-24 07:44:41,False,Santee Running,4.99,567,00:40:23,163,207,--,167,176,08:05:00,03:16:00,100,90,1.19,0,0,--,0,0,0,1900-01-01 16:23:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-08-22 07:57:42,False,Santee Running,14.15,1542,02:08:20,155,177,--,165,177,09:04:00,07:36:00,589,582,1.07,0,0,--,0,0,0,02:08:20,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-08-21 07:59:53,False,Santee Running,3.11,397,00:26:15,--,--,--,169,176,08:26:00,01:10:00,83,76,1.13,0,0,--,0,0,0,1900-01-01 02:15:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-08-20 07:35:52,False,Untitled,5.0,652,00:42:08,--,--,--,168,174,08:26:00,07:13:00,93,99,1.14,0,0,--,0,0,0,1900-01-01 18:08:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-08-18 18:21:21,False,San Diego Running,3.48,450,00:32:39,--,--,--,161,198,09:22:00,03:33:00,469,459,1.07,0,0,--,0,0,0,1900-01-01 08:39:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-08-16 06:58:18,False,San Diego Running,13.23,1280,01:47:20,167,184,--,166,183,08:07:00,06:26:00,480,532,1.19,0,0,--,0,0,0,01:47:20,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-08-15 07:28:57,False,Santee Running,1.54,199,00:13:58,--,--,--,168,178,09:03:00,06:43:00,15,36,1.06,0,0,--,0,0,0,13:58:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-08-14 06:14:09,False,Santee Running,1.54,202,00:16:07,--,--,--,162,168,10:30:00,05:17:00,15,33,0.95,0,0,--,0,0,0,16:07:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-08-13 06:33:38,False,Santee Running,5.07,570,00:45:38,150,173,--,166,174,09:00:00,00:48:00,70,72,1.08,0,0,--,0,0,0,1900-01-01 21:38:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
Running,2015-08-11 20:05:01,False,San Diego Running,1.02,132,00:11:03,--,--,--,161,167,10:53:00,09:27:00,146,120,0.92,0,0,--,0,0,0,11:03:00,00:00:00,0.0,00:00:00,No,00:00:00,--,0,--,--,--
